Voltage,Current,Temperature,Elapsed Time,Cycle,Capacity,WhAccu,Remaining Charging Time,Source_File,Charging_Session
3.60239,0.14814,-0.73611,14880.0,0.0,-1.98243,-7.54228,50841.0,585_C20DisCh.csv,4
3.60324,0.14814,-0.52579,14940.0,0.0,-1.97996,-7.53336,50781.0,585_C20DisCh.csv,4
3.60408,0.14814,-0.42063,15000.0,0.0,-1.97748,-7.52444,50721.0,585_C20DisCh.csv,4
3.60492,0.14814,-0.21032,15060.0,0.0,-1.97501,-7.51553,50661.0,585_C20DisCh.csv,4
3.6056,0.15069,-0.10516,15120.0,0.0,-1.97254,-7.5066,50601.0,585_C20DisCh.csv,4
3.60644,0.14814,-0.84127,15180.0,0.0,-1.97006,-7.49768,50541.0,585_C20DisCh.csv,4
3.60745,0.14814,-0.94643,15240.0,0.0,-1.96759,-7.48876,50481.0,585_C20DisCh.csv,4
3.60829,0.14814,-0.73611,15300.0,0.0,-1.96511,-7.47983,50421.0,585_C20DisCh.csv,4
3.60914,0.14814,-0.63095,15360.0,0.0,-1.96264,-7.4709,50361.0,585_C20DisCh.csv,4
3.60998,0.14814,-0.42063,15420.0,0.0,-1.96017,-7.46198,50301.0,585_C20DisCh.csv,4
3.61082,0.14814,-0.21032,15480.0,0.0,-1.9577,-7.45306,50241.0,585_C20DisCh.csv,4
3.61166,0.14814,-0.31548,15540.0,0.0,-1.95522,-7.44413,50181.0,585_C20DisCh.csv,4
3.61251,0.14814,-0.84127,15600.0,0.0,-1.95275,-7.43519,50121.0,585_C20DisCh.csv,4
3.61352,0.14814,-0.84127,15660.0,0.0,-1.95028,-7.42625,50061.0,585_C20DisCh.csv,4
3.61436,0.14814,-0.63095,15720.0,0.0,-1.9478,-7.41732,50001.0,585_C20DisCh.csv,4
3.61537,0.14814,-0.52579,15780.0,0.0,-1.94533,-7.40838,49941.0,585_C20DisCh.csv,4
3.61621,0.14814,-0.52579,15840.0,0.0,-1.94286,-7.39943,49881.0,585_C20DisCh.csv,4
3.61706,0.14814,-0.31548,15900.0,0.0,-1.94038,-7.39047,49821.0,585_C20DisCh.csv,4
3.6179,0.14814,-0.31548,15960.0,0.0,-1.93791,-7.38153,49761.0,585_C20DisCh.csv,4
3.61891,0.14814,-0.84127,16020.0,0.0,-1.93543,-7.37258,49701.0,585_C20DisCh.csv,4
3.61992,0.14814,-0.73611,16080.0,0.0,-1.93296,-7.36362,49641.0,585_C20DisCh.csv,4
3.62077,0.14814,-0.73611,16140.0,0.0,-1.93048,-7.35466,49581.0,585_C20DisCh.csv,4
3.62178,0.14814,-0.52579,16200.0,0.0,-1.92801,-7.3457,49521.0,585_C20DisCh.csv,4
3.62262,0.14814,-0.31548,16260.0,0.0,-1.92554,-7.33674,49461.0,585_C20DisCh.csv,4
3.62346,0.14814,-0.21032,16320.0,0.0,-1.92306,-7.32777,49401.0,585_C20DisCh.csv,4
3.62431,0.14814,-0.21032,16380.0,0.0,-1.92058,-7.3188,49341.0,585_C20DisCh.csv,4
3.62532,0.14814,-0.52579,16440.0,0.0,-1.91812,-7.30985,49281.0,585_C20DisCh.csv,4
3.62616,0.14814,-0.73611,16500.0,0.0,-1.91565,-7.3009,49221.0,585_C20DisCh.csv,4
3.62717,0.14814,-0.63095,16560.0,0.0,-1.91317,-7.29193,49161.0,585_C20DisCh.csv,4
3.62801,0.14814,-0.52579,16620.0,0.0,-1.9107,-7.28297,49101.0,585_C20DisCh.csv,4
3.62886,0.14814,-0.31548,16680.0,0.0,-1.90821,-7.27393,49041.0,585_C20DisCh.csv,4
3.6297,0.15069,-0.42063,16740.0,0.0,-1.90574,-7.26495,48981.0,585_C20DisCh.csv,4
3.63037,0.14814,-0.21032,16800.0,0.0,-1.90326,-7.25597,48921.0,585_C20DisCh.csv,4
3.63122,0.14814,-0.52579,16860.0,0.0,-1.90079,-7.24701,48861.0,585_C20DisCh.csv,4
3.63189,0.14814,-0.52579,16920.0,0.0,-1.89831,-7.23798,48801.0,585_C20DisCh.csv,4
3.63257,0.14814,-0.52579,16980.0,0.0,-1.89583,-7.22899,48741.0,585_C20DisCh.csv,4
3.63324,0.15069,-0.63095,17040.0,0.0,-1.89336,-7.22002,48681.0,585_C20DisCh.csv,4
3.63391,0.14814,-0.52579,17100.0,0.0,-1.89089,-7.21103,48621.0,585_C20DisCh.csv,4
3.63459,0.14814,-0.42063,17160.0,0.0,-1.88842,-7.20204,48561.0,585_C20DisCh.csv,4
3.63509,0.14814,-0.31548,17220.0,0.0,-1.88593,-7.19299,48501.0,585_C20DisCh.csv,4
3.6356,0.14814,-0.21032,17280.0,0.0,-1.88345,-7.184,48441.0,585_C20DisCh.csv,4
3.63611,0.14814,-0.42063,17340.0,0.0,-1.88098,-7.17501,48381.0,585_C20DisCh.csv,4
3.63678,0.14814,-0.73611,17400.0,0.0,-1.87851,-7.16602,48321.0,585_C20DisCh.csv,4
3.63729,0.14814,-0.73611,17460.0,0.0,-1.87604,-7.15702,48261.0,585_C20DisCh.csv,4
3.63796,0.14814,-0.84127,17520.0,0.0,-1.87356,-7.14802,48201.0,585_C20DisCh.csv,4
3.63847,0.14814,-0.63095,17580.0,0.0,-1.87108,-7.13901,48141.0,585_C20DisCh.csv,4
3.6388,0.14814,-0.63095,17640.0,0.0,-1.86861,-7.13001,48081.0,585_C20DisCh.csv,4
3.63931,0.14814,-0.52579,17700.0,0.0,-1.86614,-7.12102,48021.0,585_C20DisCh.csv,4
3.63981,0.14814,-0.31548,17760.0,0.0,-1.86367,-7.11202,47961.0,585_C20DisCh.csv,4
3.64015,0.14814,-0.31548,17820.0,0.0,-1.86119,-7.10302,47901.0,585_C20DisCh.csv,4
3.64066,0.14814,-0.31548,17880.0,0.0,-1.85872,-7.09402,47841.0,585_C20DisCh.csv,4
3.64099,0.14814,-0.42063,17940.0,0.0,-1.85625,-7.08502,47781.0,585_C20DisCh.csv,4
3.6415,0.14814,-0.52579,18000.0,0.0,-1.85378,-7.07601,47721.0,585_C20DisCh.csv,4
3.64201,0.14814,-0.52579,18060.0,0.0,-1.85131,-7.06702,47661.0,585_C20DisCh.csv,4
3.64234,0.14814,-0.52579,18120.0,0.0,-1.84884,-7.05801,47601.0,585_C20DisCh.csv,4
3.64285,0.14814,-0.52579,18180.0,0.0,-1.84636,-7.04899,47541.0,585_C20DisCh.csv,4
3.64319,0.14814,-0.52579,18240.0,0.0,-1.84388,-7.03998,47481.0,585_C20DisCh.csv,4
3.64352,0.14814,-0.52579,18300.0,0.0,-1.84141,-7.03097,47421.0,585_C20DisCh.csv,4
3.64403,0.14814,-0.52579,18360.0,0.0,-1.83894,-7.02196,47361.0,585_C20DisCh.csv,4
3.64453,0.14814,-0.52579,18420.0,0.0,-1.83647,-7.01296,47301.0,585_C20DisCh.csv,4
3.64487,0.15069,-0.52579,18480.0,0.0,-1.834,-7.00394,47241.0,585_C20DisCh.csv,4
3.64538,0.14814,-0.42063,18540.0,0.0,-1.83152,-6.99492,47181.0,585_C20DisCh.csv,4
3.64571,0.14814,-0.52579,18600.0,0.0,-1.82905,-6.9859,47121.0,585_C20DisCh.csv,4
3.64605,0.14814,-0.42063,18660.0,0.0,-1.82657,-6.97688,47061.0,585_C20DisCh.csv,4
3.64656,0.14814,-0.52579,18720.0,0.0,-1.8241,-6.96787,47001.0,585_C20DisCh.csv,4
3.64689,0.14814,-0.52579,18780.0,0.0,-1.82162,-6.95884,46941.0,585_C20DisCh.csv,4
3.6474,0.14814,-0.63095,18840.0,0.0,-1.81915,-6.94982,46881.0,585_C20DisCh.csv,4
3.64774,0.14814,-0.73611,18900.0,0.0,-1.81668,-6.94079,46821.0,585_C20DisCh.csv,4
3.64824,0.14814,-0.52579,18960.0,0.0,-1.8142,-6.93176,46761.0,585_C20DisCh.csv,4
3.64858,0.14814,-0.52579,19020.0,0.0,-1.81173,-6.92274,46701.0,585_C20DisCh.csv,4
3.64892,0.14814,-0.52579,19080.0,0.0,-1.80925,-6.91371,46641.0,585_C20DisCh.csv,4
3.64942,0.15069,-0.42063,19140.0,0.0,-1.80678,-6.90468,46581.0,585_C20DisCh.csv,4
3.64976,0.14814,-0.42063,19200.0,0.0,-1.80431,-6.89566,46521.0,585_C20DisCh.csv,4
3.65026,0.14814,-0.52579,19260.0,0.0,-1.80183,-6.88663,46461.0,585_C20DisCh.csv,4
3.6506,0.14814,-0.63095,19320.0,0.0,-1.79936,-6.87759,46401.0,585_C20DisCh.csv,4
3.65111,0.14814,-0.63095,19380.0,0.0,-1.79688,-6.86856,46341.0,585_C20DisCh.csv,4
3.65161,0.14814,-0.63095,19440.0,0.0,-1.79441,-6.85952,46281.0,585_C20DisCh.csv,4
3.65195,0.14814,-0.63095,19500.0,0.0,-1.79193,-6.85049,46221.0,585_C20DisCh.csv,4
3.65246,0.14814,-0.52579,19560.0,0.0,-1.78946,-6.84145,46161.0,585_C20DisCh.csv,4
3.65279,0.14814,-0.52579,19620.0,0.0,-1.78699,-6.83242,46101.0,585_C20DisCh.csv,4
3.65313,0.15069,-0.73611,19680.0,0.0,-1.78451,-6.82338,46041.0,585_C20DisCh.csv,4
3.65364,0.14814,-0.84127,19740.0,0.0,-1.78204,-6.81435,45981.0,585_C20DisCh.csv,4
3.65414,0.14814,-0.73611,19800.0,0.0,-1.77957,-6.80531,45921.0,585_C20DisCh.csv,4
3.65465,0.14814,-0.63095,19860.0,0.0,-1.77709,-6.79627,45861.0,585_C20DisCh.csv,4
3.65498,0.14814,-0.52579,19920.0,0.0,-1.77462,-6.78721,45801.0,585_C20DisCh.csv,4
3.65532,0.14814,-0.42063,19980.0,0.0,-1.77215,-6.77819,45741.0,585_C20DisCh.csv,4
3.65583,0.14814,-0.21032,20040.0,0.0,-1.76967,-6.76914,45681.0,585_C20DisCh.csv,4
3.65616,0.15069,-0.52579,20100.0,0.0,-1.7672,-6.7601,45621.0,585_C20DisCh.csv,4
3.65667,0.14814,-1.05159,20160.0,0.0,-1.76472,-6.75105,45561.0,585_C20DisCh.csv,4
3.65718,0.14814,-0.94643,20220.0,0.0,-1.76226,-6.74203,45501.0,585_C20DisCh.csv,4
3.65751,0.14814,-0.84127,20280.0,0.0,-1.75978,-6.73298,45441.0,585_C20DisCh.csv,4
3.65802,0.14814,-0.73611,20340.0,0.0,-1.75731,-6.72392,45381.0,585_C20DisCh.csv,4
3.65852,0.14814,-0.42063,20400.0,0.0,-1.75483,-6.71487,45321.0,585_C20DisCh.csv,4
3.65886,0.14814,-0.42063,20460.0,0.0,-1.75235,-6.70578,45261.0,585_C20DisCh.csv,4
3.6592,0.14814,-0.31548,20520.0,0.0,-1.74987,-6.6967,45201.0,585_C20DisCh.csv,4
3.6597,0.14814,-0.21032,20580.0,0.0,-1.74738,-6.68762,45141.0,585_C20DisCh.csv,4
3.66004,0.14814,-0.84127,20640.0,0.0,-1.7449,-6.67855,45081.0,585_C20DisCh.csv,4
3.66072,0.15069,-1.05159,20700.0,0.0,-1.74244,-6.66951,45021.0,585_C20DisCh.csv,4
3.66122,0.15069,-0.84127,20760.0,0.0,-1.73996,-6.66045,44961.0,585_C20DisCh.csv,4
3.66173,0.14814,-0.73611,20820.0,0.0,-1.73749,-6.6514,44901.0,585_C20DisCh.csv,4
3.66206,0.14814,-0.63095,20880.0,0.0,-1.73501,-6.64233,44841.0,585_C20DisCh.csv,4
3.66257,0.14814,-0.31548,20940.0,0.0,-1.73254,-6.63329,44781.0,585_C20DisCh.csv,4
3.66291,0.14814,-0.21032,21000.0,0.0,-1.73007,-6.62424,44721.0,585_C20DisCh.csv,4
3.66324,0.14814,-0.21032,21060.0,0.0,-1.72761,-6.6152,44661.0,585_C20DisCh.csv,4
3.66375,0.14814,-0.52579,21120.0,0.0,-1.72514,-6.60615,44601.0,585_C20DisCh.csv,4
3.66426,0.14814,-0.73611,21180.0,0.0,-1.72266,-6.59708,44541.0,585_C20DisCh.csv,4
3.66476,0.14814,-0.73611,21240.0,0.0,-1.72019,-6.58803,44481.0,585_C20DisCh.csv,4
3.66527,0.14814,-0.63095,21300.0,0.0,-1.71771,-6.57894,44421.0,585_C20DisCh.csv,4
3.66577,0.14814,-0.52579,21360.0,0.0,-1.71523,-6.56986,44361.0,585_C20DisCh.csv,4
3.66611,0.14814,-0.52579,21420.0,0.0,-1.71276,-6.56078,44301.0,585_C20DisCh.csv,4
3.66662,0.14814,-0.42063,21480.0,0.0,-1.71028,-6.55171,44241.0,585_C20DisCh.csv,4
3.66712,0.14814,-0.42063,21540.0,0.0,-1.70781,-6.54264,44181.0,585_C20DisCh.csv,4
3.66746,0.14814,-0.52579,21600.0,0.0,-1.70534,-6.53357,44121.0,585_C20DisCh.csv,4
3.66796,0.14814,-0.63095,21660.0,0.0,-1.70286,-6.52451,44061.0,585_C20DisCh.csv,4
3.66847,0.15069,-0.52579,21720.0,0.0,-1.70039,-6.51542,44001.0,585_C20DisCh.csv,4
3.66898,0.14814,-0.52579,21780.0,0.0,-1.69791,-6.50634,43941.0,585_C20DisCh.csv,4
3.66948,0.14814,-0.42063,21840.0,0.0,-1.69543,-6.49724,43881.0,585_C20DisCh.csv,4
3.66999,0.14814,-0.52579,21900.0,0.0,-1.69296,-6.48817,43821.0,585_C20DisCh.csv,4
3.67049,0.14814,-0.63095,21960.0,0.0,-1.69049,-6.47909,43761.0,585_C20DisCh.csv,4
3.671,0.14814,-0.73611,22020.0,0.0,-1.688,-6.46998,43701.0,585_C20DisCh.csv,4
3.6715,0.14814,-0.73611,22080.0,0.0,-1.68553,-6.46089,43641.0,585_C20DisCh.csv,4
3.67201,0.14814,-0.63095,22140.0,0.0,-1.68306,-6.45181,43581.0,585_C20DisCh.csv,4
3.67252,0.14814,-0.63095,22200.0,0.0,-1.68058,-6.44273,43521.0,585_C20DisCh.csv,4
3.67285,0.14814,-0.42063,22260.0,0.0,-1.67811,-6.43364,43461.0,585_C20DisCh.csv,4
3.67353,0.14814,-0.42063,22320.0,0.0,-1.67563,-6.42455,43401.0,585_C20DisCh.csv,4
3.67403,0.15069,-0.63095,22380.0,0.0,-1.67316,-6.41547,43341.0,585_C20DisCh.csv,4
3.67454,0.14814,-0.94643,22440.0,0.0,-1.67069,-6.40638,43281.0,585_C20DisCh.csv,4
3.67504,0.14814,-0.94643,22500.0,0.0,-1.66821,-6.39729,43221.0,585_C20DisCh.csv,4
3.67555,0.14814,-0.63095,22560.0,0.0,-1.66574,-6.38819,43161.0,585_C20DisCh.csv,4
3.67606,0.14814,-0.63095,22620.0,0.0,-1.66327,-6.3791,43101.0,585_C20DisCh.csv,4
3.67656,0.14814,-0.42063,22680.0,0.0,-1.66079,-6.37001,43041.0,585_C20DisCh.csv,4
3.67707,0.14814,-0.21032,22740.0,0.0,-1.65832,-6.36091,42981.0,585_C20DisCh.csv,4
3.6774,0.14814,-0.73611,22800.0,0.0,-1.65584,-6.35181,42921.0,585_C20DisCh.csv,4
3.67808,0.15069,-1.36706,22860.0,0.0,-1.65336,-6.34266,42861.0,585_C20DisCh.csv,4
3.67875,0.14814,-1.05159,22920.0,0.0,-1.65088,-6.33356,42801.0,585_C20DisCh.csv,4
3.67926,0.14814,-0.63095,22980.0,0.0,-1.64841,-6.32446,42741.0,585_C20DisCh.csv,4
3.6796,0.14814,-0.31548,23040.0,0.0,-1.64594,-6.31538,42681.0,585_C20DisCh.csv,4
3.6801,0.14814,-0.10516,23100.0,0.0,-1.64347,-6.30628,42621.0,585_C20DisCh.csv,4
3.68061,0.14814,0.0,23160.0,0.0,-1.64099,-6.29717,42561.0,585_C20DisCh.csv,4
3.68111,0.14814,-1.15674,23220.0,0.0,-1.63852,-6.28806,42501.0,585_C20DisCh.csv,4
3.68179,0.15069,-1.05159,23280.0,0.0,-1.63604,-6.27896,42441.0,585_C20DisCh.csv,4
3.68229,0.14814,-0.73611,23340.0,0.0,-1.63357,-6.26984,42381.0,585_C20DisCh.csv,4
3.6828,0.14814,-0.31548,23400.0,0.0,-1.6311,-6.26074,42321.0,585_C20DisCh.csv,4
3.6833,0.14814,-0.10516,23460.0,0.0,-1.62862,-6.25162,42261.0,585_C20DisCh.csv,4
3.68381,0.14814,-0.10516,23520.0,0.0,-1.62614,-6.24249,42201.0,585_C20DisCh.csv,4
3.68448,0.14814,-1.05159,23580.0,0.0,-1.62367,-6.23337,42141.0,585_C20DisCh.csv,4
3.68516,0.14814,-0.84127,23640.0,0.0,-1.62119,-6.22425,42081.0,585_C20DisCh.csv,4
3.68566,0.14814,-0.52579,23700.0,0.0,-1.61872,-6.21513,42021.0,585_C20DisCh.csv,4
3.68617,0.14814,-0.42063,23760.0,0.0,-1.61625,-6.20603,41961.0,585_C20DisCh.csv,4
3.68667,0.14814,-0.21032,23820.0,0.0,-1.61377,-6.19691,41901.0,585_C20DisCh.csv,4
3.68718,0.14814,-1.05159,23880.0,0.0,-1.6113,-6.18779,41841.0,585_C20DisCh.csv,4
3.68785,0.14814,-0.94643,23940.0,0.0,-1.60882,-6.17865,41781.0,585_C20DisCh.csv,4
3.68836,0.14814,-0.52579,24000.0,0.0,-1.60633,-6.16944,41721.0,585_C20DisCh.csv,4
3.68903,0.14814,-0.31548,24060.0,0.0,-1.60385,-6.16033,41661.0,585_C20DisCh.csv,4
3.68954,0.14814,-0.10516,24120.0,0.0,-1.60138,-6.15121,41601.0,585_C20DisCh.csv,4
3.69005,0.14814,-0.94643,24180.0,0.0,-1.59889,-6.14202,41541.0,585_C20DisCh.csv,4
3.69072,0.14814,-0.84127,24240.0,0.0,-1.59642,-6.1329,41481.0,585_C20DisCh.csv,4
3.69139,0.14814,-0.63095,24300.0,0.0,-1.59395,-6.12376,41421.0,585_C20DisCh.csv,4
3.6919,0.14814,-0.42063,24360.0,0.0,-1.59147,-6.11463,41361.0,585_C20DisCh.csv,4
3.69241,0.14814,-0.21032,24420.0,0.0,-1.589,-6.1055,41301.0,585_C20DisCh.csv,4
3.69291,0.14814,-0.21032,24480.0,0.0,-1.58653,-6.09637,41241.0,585_C20DisCh.csv,4
3.69359,0.14814,-1.05159,24540.0,0.0,-1.58405,-6.08724,41181.0,585_C20DisCh.csv,4
3.69426,0.14814,-0.73611,24600.0,0.0,-1.58158,-6.07812,41121.0,585_C20DisCh.csv,4
3.69493,0.15069,-0.63095,24660.0,0.0,-1.57911,-6.06898,41061.0,585_C20DisCh.csv,4
3.69544,0.14814,-0.52579,24720.0,0.0,-1.57664,-6.05984,41001.0,585_C20DisCh.csv,4
3.69611,0.14814,-0.31548,24780.0,0.0,-1.57416,-6.0507,40941.0,585_C20DisCh.csv,4
3.69662,0.15069,-0.10516,24840.0,0.0,-1.5717,-6.04157,40881.0,585_C20DisCh.csv,4
3.69729,0.14814,-0.31548,24900.0,0.0,-1.56922,-6.03243,40821.0,585_C20DisCh.csv,4
3.6978,0.14814,-0.84127,24960.0,0.0,-1.56675,-6.02327,40761.0,585_C20DisCh.csv,4
3.69847,0.14814,-0.84127,25020.0,0.0,-1.56428,-6.01414,40701.0,585_C20DisCh.csv,4
3.69915,0.15069,-0.73611,25080.0,0.0,-1.5618,-6.005,40641.0,585_C20DisCh.csv,4
3.69982,0.14814,-0.63095,25140.0,0.0,-1.55933,-5.99584,40581.0,585_C20DisCh.csv,4
3.7005,0.14814,-0.52579,25200.0,0.0,-1.55686,-5.9867,40521.0,585_C20DisCh.csv,4
3.701,0.14814,-0.42063,25260.0,0.0,-1.55439,-5.97754,40461.0,585_C20DisCh.csv,4
3.70168,0.14814,-0.42063,25320.0,0.0,-1.5519,-5.96836,40401.0,585_C20DisCh.csv,4
3.70235,0.14814,-0.52579,25380.0,0.0,-1.54943,-5.9592,40341.0,585_C20DisCh.csv,4
3.70286,0.14814,-0.52579,25440.0,0.0,-1.54695,-5.95001,40281.0,585_C20DisCh.csv,4
3.70353,0.14814,-0.42063,25500.0,0.0,-1.54448,-5.94085,40221.0,585_C20DisCh.csv,4
3.70421,0.14814,-0.52579,25560.0,0.0,-1.542,-5.9317,40161.0,585_C20DisCh.csv,4
3.70488,0.14814,-0.52579,25620.0,0.0,-1.53953,-5.92255,40101.0,585_C20DisCh.csv,4
3.70555,0.14814,-0.63095,25680.0,0.0,-1.53706,-5.91339,40041.0,585_C20DisCh.csv,4
3.70623,0.14814,-0.73611,25740.0,0.0,-1.53459,-5.90422,39981.0,585_C20DisCh.csv,4
3.7069,0.15069,-0.63095,25800.0,0.0,-1.53211,-5.89505,39921.0,585_C20DisCh.csv,4
3.70758,0.14814,-0.63095,25860.0,0.0,-1.52964,-5.88588,39861.0,585_C20DisCh.csv,4
3.70825,0.14814,-0.63095,25920.0,0.0,-1.52716,-5.8767,39801.0,585_C20DisCh.csv,4
3.70893,0.14814,-0.52579,25980.0,0.0,-1.52469,-5.86752,39741.0,585_C20DisCh.csv,4
3.7096,0.14814,-0.42063,26040.0,0.0,-1.52221,-5.85833,39681.0,585_C20DisCh.csv,4
3.71027,0.14814,-0.52579,26100.0,0.0,-1.51974,-5.84915,39621.0,585_C20DisCh.csv,4
3.71095,0.14814,-0.63095,26160.0,0.0,-1.51726,-5.83997,39561.0,585_C20DisCh.csv,4
3.71162,0.14814,-0.63095,26220.0,0.0,-1.51479,-5.83079,39501.0,585_C20DisCh.csv,4
3.7123,0.14814,-0.63095,26280.0,0.0,-1.51232,-5.82161,39441.0,585_C20DisCh.csv,4
3.71314,0.14814,-0.63095,26340.0,0.0,-1.50984,-5.81242,39381.0,585_C20DisCh.csv,4
3.71381,0.14814,-0.63095,26400.0,0.0,-1.50737,-5.80324,39321.0,585_C20DisCh.csv,4
3.71449,0.14814,-0.52579,26460.0,0.0,-1.5049,-5.79407,39261.0,585_C20DisCh.csv,4
3.71516,0.14814,-0.52579,26520.0,0.0,-1.50242,-5.78487,39201.0,585_C20DisCh.csv,4
3.71584,0.14814,-0.52579,26580.0,0.0,-1.49995,-5.77567,39141.0,585_C20DisCh.csv,4
3.71651,0.14814,-0.73611,26640.0,0.0,-1.49747,-5.76648,39081.0,585_C20DisCh.csv,4
3.71735,0.14814,-0.73611,26700.0,0.0,-1.495,-5.75729,39021.0,585_C20DisCh.csv,4
3.71803,0.14814,-0.73611,26760.0,0.0,-1.49253,-5.74809,38961.0,585_C20DisCh.csv,4
3.71887,0.15069,-0.73611,26820.0,0.0,-1.49005,-5.73889,38901.0,585_C20DisCh.csv,4
3.71954,0.14814,-0.63095,26880.0,0.0,-1.48758,-5.72969,38841.0,585_C20DisCh.csv,4
3.72022,0.14814,-0.63095,26940.0,0.0,-1.48511,-5.72049,38781.0,585_C20DisCh.csv,4
3.72089,0.14814,-0.63095,27000.0,0.0,-1.48264,-5.7113,38721.0,585_C20DisCh.csv,4
3.72157,0.14814,-0.63095,27060.0,0.0,-1.48016,-5.70209,38661.0,585_C20DisCh.csv,4
3.72241,0.14814,-0.63095,27120.0,0.0,-1.47769,-5.69288,38601.0,585_C20DisCh.csv,4
3.72308,0.14814,-0.63095,27180.0,0.0,-1.47521,-5.68365,38541.0,585_C20DisCh.csv,4
3.72376,0.14814,-0.52579,27240.0,0.0,-1.47274,-5.67446,38481.0,585_C20DisCh.csv,4
3.7246,0.14814,-0.52579,27300.0,0.0,-1.47027,-5.66525,38421.0,585_C20DisCh.csv,4
3.72528,0.14814,-0.63095,27360.0,0.0,-1.46779,-5.65603,38361.0,585_C20DisCh.csv,4
3.72612,0.14814,-0.63095,27420.0,0.0,-1.46532,-5.64682,38301.0,585_C20DisCh.csv,4
3.72679,0.14814,-0.52579,27480.0,0.0,-1.46284,-5.6376,38241.0,585_C20DisCh.csv,4
3.72764,0.14814,-0.63095,27540.0,0.0,-1.46037,-5.62838,38181.0,585_C20DisCh.csv,4
3.72831,0.15069,-0.52579,27600.0,0.0,-1.4579,-5.61916,38121.0,585_C20DisCh.csv,4
3.72915,0.14814,-0.52579,27660.0,0.0,-1.45542,-5.60993,38061.0,585_C20DisCh.csv,4
3.72983,0.14814,-0.63095,27720.0,0.0,-1.45295,-5.60071,38001.0,585_C20DisCh.csv,4
3.73067,0.15069,-0.52579,27780.0,0.0,-1.45048,-5.59148,37941.0,585_C20DisCh.csv,4
3.73151,0.15069,-0.52579,27840.0,0.0,-1.44799,-5.58222,37881.0,585_C20DisCh.csv,4
3.73219,0.14814,-0.42063,27900.0,0.0,-1.44552,-5.573,37821.0,585_C20DisCh.csv,4
3.73303,0.14814,-0.52579,27960.0,0.0,-1.44305,-5.56377,37761.0,585_C20DisCh.csv,4
3.7337,0.14814,-0.42063,28020.0,0.0,-1.44058,-5.55453,37701.0,585_C20DisCh.csv,4
3.73455,0.14814,-0.52579,28080.0,0.0,-1.4381,-5.5453,37641.0,585_C20DisCh.csv,4
3.73539,0.14814,-0.52579,28140.0,0.0,-1.43563,-5.53606,37581.0,585_C20DisCh.csv,4
3.73623,0.15069,-0.63095,28200.0,0.0,-1.43316,-5.52683,37521.0,585_C20DisCh.csv,4
3.73691,0.14814,-0.52579,28260.0,0.0,-1.43068,-5.51758,37461.0,585_C20DisCh.csv,4
3.73775,0.14814,-0.52579,28320.0,0.0,-1.42821,-5.50834,37401.0,585_C20DisCh.csv,4
3.73859,0.14814,-0.42063,28380.0,0.0,-1.42574,-5.49909,37341.0,585_C20DisCh.csv,4
3.73927,0.14814,-0.31548,28440.0,0.0,-1.42326,-5.48985,37281.0,585_C20DisCh.csv,4
3.74011,0.14814,-0.42063,28500.0,0.0,-1.4208,-5.48061,37221.0,585_C20DisCh.csv,4
3.74095,0.14814,-0.52579,28560.0,0.0,-1.41833,-5.47138,37161.0,585_C20DisCh.csv,4
3.7418,0.14814,-0.63095,28620.0,0.0,-1.41585,-5.46212,37101.0,585_C20DisCh.csv,4
3.74264,0.14814,-0.73611,28680.0,0.0,-1.41338,-5.45287,37041.0,585_C20DisCh.csv,4
3.74348,0.15069,-0.73611,28740.0,0.0,-1.4109,-5.4436,36981.0,585_C20DisCh.csv,4
3.74416,0.14814,-0.52579,28800.0,0.0,-1.40842,-5.43429,36921.0,585_C20DisCh.csv,4
3.745,0.14814,-0.52579,28860.0,0.0,-1.40594,-5.42501,36861.0,585_C20DisCh.csv,4
3.74584,0.14814,-0.42063,28920.0,0.0,-1.40347,-5.41575,36801.0,585_C20DisCh.csv,4
3.74652,0.14814,-0.31548,28980.0,0.0,-1.40099,-5.40649,36741.0,585_C20DisCh.csv,4
3.74736,0.14814,-0.42063,29040.0,0.0,-1.39852,-5.39722,36681.0,585_C20DisCh.csv,4
3.7482,0.14814,-0.63095,29100.0,0.0,-1.39605,-5.38796,36621.0,585_C20DisCh.csv,4
3.74904,0.14814,-0.73611,29160.0,0.0,-1.39357,-5.37869,36561.0,585_C20DisCh.csv,4
3.75006,0.14814,-0.73611,29220.0,0.0,-1.3911,-5.36941,36501.0,585_C20DisCh.csv,4
3.7509,0.14814,-0.73611,29280.0,0.0,-1.38863,-5.36015,36441.0,585_C20DisCh.csv,4
3.75157,0.14814,-0.52579,29340.0,0.0,-1.38616,-5.35087,36381.0,585_C20DisCh.csv,4
3.75241,0.14814,-0.42063,29400.0,0.0,-1.38369,-5.34159,36321.0,585_C20DisCh.csv,4
3.75326,0.14814,-0.42063,29460.0,0.0,-1.38121,-5.33231,36261.0,585_C20DisCh.csv,4
3.75393,0.14814,-0.42063,29520.0,0.0,-1.37874,-5.32302,36201.0,585_C20DisCh.csv,4
3.75494,0.15069,-0.73611,29580.0,0.0,-1.37626,-5.31373,36141.0,585_C20DisCh.csv,4
3.75579,0.14814,-0.94643,29640.0,0.0,-1.37379,-5.30445,36081.0,585_C20DisCh.csv,4
3.75663,0.14814,-0.94643,29700.0,0.0,-1.37132,-5.29517,36021.0,585_C20DisCh.csv,4
3.75747,0.14814,-0.84127,29760.0,0.0,-1.36885,-5.28588,35961.0,585_C20DisCh.csv,4
